id,name,photo,description,category,esposizione,fioritura,altezza,terreno,densità,vaso,disponibile,novità,utile_per,created_at,updated_at,price_cents,price_currency,nascondi
636,Digitalis lanata,,"Bella, alta, perenne. I fiori sono color ruggine e il labbro inferiore è bianco. Piantata in gruppi non sfugge allo sguardo.
Origine: Europa dell'Est",erbacee perenni,sole,estate,"media, 60-70cm.",normale,5/7piante/mq.,tondo cm.13 (1 L.),true,false,"",2021-01-18 16:34:28 UTC,2021-01-18 16:34:28 UTC,600,EUR,false
647,Digitalis obscura 'Sunset',,"Sempreverde, i fiori a ditale hanno i toni di un tramonto: diversi toni di arancio, salmone, ocra. Lunga fioritura
Origine: Spagna",erbacee perenni,sole,estate,"",normale; tollera il secco,7-9 piante/mq.,tondo cm. 15/ 2 litri,true,false,secco,2021-01-30 18:30:46 UTC,2021-01-30 18:30:46 UTC,800,EUR,false
99,Digitalis parviflora,,"Una spiga compatta di fiori brunati. Preferisce suoli ben drenati e asciutti.
Origine: Europa.
",erbacee perenni,sole,tarda primavera,"media, cm. 50-70","leggero, ben drenato",7-9 piante/mq.,tondo cm.13 (1 L.),false,false,insetti,2019-01-31 15:34:27 UTC,2019-11-25 18:36:45 UTC,500,EUR,false
182,Digitalis purpurea 'Camelot Mix',,"Varietà dalla fioritura generosa, in spighe enormi. Vari toni del bianco e del rosa.
Origine: Europa, varietà coltivata.
",erbacee perenni,sole-mezz'ombra,primavera,"alta, cm. 90-100","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.15 (2 L.),false,false,"",2019-02-02 09:36:17 UTC,2020-10-31 15:57:02 UTC,700,EUR,false
98,Digitalis purpurea 'Pam's Choice',,"La digitale è un must del giardino primaverile, con le sue alte e maestose spighe. Questa è una bella varietà con i fiori bianchi e intensa maculatura porpora all'interno del fiore. Ricordate di lasciarla andare a seme per ritrovarla in giardino negli anni successivi, a sorpresa.
Origine: Europa, varietà coltivata.
",erbacee perenni,"sole, mezz'ombra",tarda primavera,"alta, cm. 120-140","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm. 15 (2 L.),false,false,insetti,2019-01-31 15:31:38 UTC,2019-01-31 15:31:38 UTC,600,EUR,false
183,Digitalis purpurea 'Sutton's Apricot',,"Varietà dai fiori rosa albicocca.
Origine: Europa, varietà coltivata.

",erbacee perenni,sole-mezz'ombra,primavera,"alta, cm. 90-100","fresco, ricco di sostanza organica",5-7 piante/mq.,quadro cm. 9,false,false,"",2019-02-02 09:38:50 UTC,2019-02-02 09:38:50 UTC,400,EUR,false
554,Dipsacus inermis,,"Il fiore di questo Dipsacus può ricordare quello della Cephalaria e/o della Succisella. Di color crema, compare su alti steli poco o niente spinosi in estate, mantenendo il suo carattere ornamentale anche una volta sfiorito.
Origine: Asia",erbacee perenni,sole,estate,"alta, cm. 150-200","normale, non troppo asciutto, ben drenato",1 pianta mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-08-07 15:30:34 UTC,2019-11-25 19:13:24 UTC,600,EUR,false
100,Dipsacus laciniatus,,"E' il cardo dei lanaioli. Pianta di struttura che emerge in inverno quando gli steli eretti portano con fierezza i fiori di cardo, senza cedimenti. Amato dai cardellini che si cibano dei suoi semi.
Origine: Europa, Asia.",erbacee perenni,sole,estate,"alta, cm. 150-200",normale,3-5 piante/mq.,tondo cm.15 (2 L.),false,false,insetti,2019-01-31 15:36:55 UTC,2020-10-31 16:04:02 UTC,700,EUR,false
101,Dodecatheon meadia,,"Ama angoli freschi e ombreggiati con terreno ben drenato. I fiori ricordano quelli del ciclamino. Va a riposo in estate.
Origine: Nord America.",erbacee perenni,mezz'ombra,primavera,bassa cm. 30-40,"fresco, ricco di sostanza organica",9-12 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-01-31 15:39:59 UTC,2021-01-06 10:18:55 UTC,600,EUR,false
184,Dryopteris atrata,,"Foglie elegantissime, verde brillante. Sempreverde.
Origine: Asia.
",erbacee perenni,ombra,-,"media, cm. 70-90","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,coprisuolo,2019-02-02 09:42:07 UTC,2021-01-06 10:20:58 UTC,700,EUR,false
185,Dryopteris erytrosora,,"Un bel verde luminoso, acceso dai toni ramati delle foglie giovani. Sempreverde.
Origine: Asia.
",erbacee perenni,sole-mezz'ombra,-,"media, cm. 60-70","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,coprisuolo,2019-02-02 09:45:07 UTC,2021-01-06 10:21:53 UTC,700,EUR,false
102,Echinacea pallida,,"I petali lunghi e sottili, bianco-rosati, piegati verso il basso, fanno di questa Echinacea una ballerina che danza, alta sui…prati.
Origine: Nord America.
",erbacee perenni,sole,estate,"alta, cm. 100-120","normale, ben drenato; tollera il secco",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-02-01 09:13:30 UTC,2021-01-27 17:23:55 UTC,600,EUR,false
555,Echinacea pallida 'Hula Dancer',,"Varietà selezionata per i petali ancora più ricurvi rispetto alla specie botanica e di un rosa più chiaro, quasi bianco.
Origine: Nord America, varietà coltivata.",erbacee perenni,sole,estate,"alta, cm. 100-120","normale, ben drenato; tollera il secco",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-08-07 15:35:18 UTC,2021-01-27 17:24:31 UTC,600,EUR,false
104,Echinacea purpurea 'Alba',,"Grandi margherite bianche, di lunga durata. Bellissima in associazione con graminacee dall'aspetto leggero come Stipa e Pennisetum.
Origine: Nord America, varietà coltivata.",erbacee perenni,sole,estate,"media, cm. 80-100","normale, ben drenato; tollera il secco",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-02-01 09:19:18 UTC,2021-01-27 17:24:56 UTC,600,EUR,false
105,Echinacea purpurea 'Baby Swan Pink',,"Varietà di altezza contenuta a fiore rosa.
Origine: Nord America, varietà coltivata.",erbacee perenni,sole,estate,"media, cm. 50-70","normale, ben drenato; tollera il secco",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-02-01 09:21:59 UTC,2021-01-27 17:25:24 UTC,600,EUR,false
103,Echinacea purpurea 'Baby Swan White',,"Varietà di altezza contenuta a fiori bianchi.
Origine: Nord America, varietà coltivata.
",erbacee perenni,sole,estate,media cm. 60-80,"normale, ben drenato; tollera il secco",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-02-01 09:16:50 UTC,2021-01-27 17:25:50 UTC,600,EUR,false
106,Echinacea purpurea 'Magnus',,"Fiori di colore rosa intenso con larghi petali non ricurvi. Cono centrale marrone scuro.
Origine: Nord America, varietà coltivata.",erbacee perenni,sole,estate,"media, cm. 80-100","normale, ben drenato; tollera il secco",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-02-01 09:24:16 UTC,2021-01-27 17:26:37 UTC,600,EUR,false
186,Echinacea purpurea 'Mellow Yellows',,"Una varietà in bei toni del giallo. Ottenute da semi quindi in tonalità variabili. Origine: Nord America, varietà coltivata.
",erbacee perenni,sole,estate,"alta, cm. 70-80","normale, ben drenato; tollera il secco",7-9 piante/mq.,tondo cm. 13 (1 L.),true,false,Farfalle e insetti; da taglio,2019-02-02 10:01:35 UTC,2021-01-27 17:27:05 UTC,600,EUR,false
107,Echinacea purpurea 'Prairie Splendor',,"Echinacea di taglia contenuta e fiori rosa con cono marrone-arancio.
Origine: Nord America, varietà coltivata.",erbacee perenni,sole,estate,"media, cm. 70-90",normale,7-9 piante/mq.,tondo cm.13 (1 L.),false,false,insetti,2019-02-01 09:26:27 UTC,2020-11-07 14:20:01 UTC,500,EUR,false
187,Echinacea purpurea 'Sundown',,"Varietà in diversi toni del rosso, come il tramonto. Ottenuta da seme quindi variabile. Origine: Nord America, varietà coltivata.
",erbacee perenni,sole,estate,"alta, cm. 90-100","normale, ben drenato; tollera il secco",7-9 piante/mq.,tondo cm. 13 (1 L.),true,false,Farfalle e insetti; da taglio,2019-02-02 10:03:58 UTC,2021-01-27 17:27:44 UTC,600,EUR,false
108,Echinacea simulata,,"Sembra volare leggera  sugli steli alti e sottili, mettetela su un tappeto di graminacee.
Origine: Nord America.",erbacee perenni,sole,estate,"media, cm. 70-90","normale, ben drenato; tollera il secco",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-02-01 10:01:20 UTC,2021-01-27 17:28:08 UTC,600,EUR,false
109,Echinacea tennesseensis,,"Tanti fiori, tanti, più piccoli di altre E.; foglie sottili e pelose.
Origine: Nord America.
",erbacee perenni,sole,estate,media cm. 60-80,"normale, ben drenato; tollera il secco",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-02-01 10:04:12 UTC,2021-01-27 17:28:31 UTC,600,EUR,false
556,Echinops bannaticus 'Blue Glow',,"Belle sfere blu molto amate dagli insetti impollinatori, ama terreni secchi.
Origine: Europa, varietà coltivata.
",erbacee perenni,sole,estate,"alta, cm. 100-120","normale, ben drenato; tollera il secco",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,Insetti,2019-08-07 15:37:59 UTC,2019-11-25 19:37:50 UTC,500,EUR,false
637,Echinops ritro 'Veicht's Blue',,"Infiorescenze blu elettrico portate su alti steli argentei che rimangono interessanti anche da secche. Anzi. Da secche si usano come fiore reciso.
Origine: Europa dell'est",erbacee perenni,sole,estate,"alta, 90-100cm.","normale, ben drenato",5-7piante/mq.,tondo cm.13 (1 L.),true,false,Da taglio,2021-01-18 16:44:45 UTC,2021-01-27 17:29:02 UTC,600,EUR,false
557,Echinops sphaerocephalus 'Arctic Glow',,"Globi bianchi perfettamente tondeggianti su steli lanuginosi.
Origine: Europa, varietà coltivata.",erbacee perenni,sole,estate,"media, cm. 70-90","normale, ben drenato; tollera il secco",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,Insetti,2019-08-07 15:41:38 UTC,2019-11-25 19:45:33 UTC,500,EUR,false
268,Elymus canadensis,,"Detto riso selvatico del Canada, è una graminacea ornamentale interessante per le spighe ondulate. Vegetazione invernale.
Origine: Nord America.
",graminacee,sole,tarda primavera-estate,"media, cm. 70-90; in fioritura 100-120",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-02 18:33:31 UTC,2019-02-20 15:37:44 UTC,500,EUR,false
188,Elymus canadensis 'Icy Blue',,"Foglie più glauche della specie.
Origine: Nord America, varietà coltivata.",graminacee,sole,tarda primavera,"alta, cm. 90-100; in fioritura: cm. 120-140","leggero, ben drenato",5-7 piante/mq.,tondo cm. 13 (1 L.),true,true,"",2019-02-02 10:15:09 UTC,2019-08-27 13:11:12 UTC,500,EUR,false
110,Epimedium 'Amber Queen',,"Un bell’ibrido (E. ‘Caramel’ x E. flavum) con le foglie sempreverdi dai margini spinosi e maculate di rosso da giovani. La fioritura è molto abbondante, i fiori sono stelle leggere, gialle, con sfumature ambra.
Origine: Asia, ibrido orticolo.
",erbacee perenni,ombra-mezzombra,primavera,"bassa, cm. 30-50","fresco, ricco di sostanza organica; tollera l'ombra secca",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,"coprisuolo, fogliame decorativo",2019-02-01 10:06:57 UTC,2019-11-26 18:03:16 UTC,700,EUR,false
111,Epimedium grandiflorum 'Rubinkrone',,"Varietà dai fiori di un intenso color rosa porpora. Spogliante.
Origine: Asia, varietà coltivata.
",erbacee perenni,ombra-mezzombra,primavera,bassa cm. 30-40,"fresco, ricco di sostanza organica; tollera l'ombra secca",5-7 piante/mq.,tondo cm. 15 (2 L.),true,false,"coprisuolo, fogliame decorativo",2019-02-01 10:09:04 UTC,2019-11-26 18:04:11 UTC,1000,EUR,false
112,Epimedium 'Pink Elf',,"Anche questo un ibrido (E. leptorrhizum x E. pubescens) sempreverde, le foglie sono minute e la fioritura molto elegante: rosa e bronzo.
Origine: Asia, ibrido orticolo.",erbacee perenni,ombra-mezzombra,primavera,bassa cm. 40-50,"fresco, ricco di sostanza organica; tollera l'ombra secca",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,"coprisuolo, fogliame decorativo",2019-02-01 10:11:04 UTC,2019-11-26 18:04:48 UTC,700,EUR,false
189,Epimedium pinnatum subsp. colchicum,,"Sempreverde dalla bella fioritura giallo zolfo e foglie brunate in inverno.
Origine: Europa sud-orientale.
",erbacee perenni,ombra-mezzombra,primavera,"bassa, cm. 30-40","fresco, ricco di sostanza organica; tollera l'ombra secca",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,coprisuolo,2019-02-02 10:18:51 UTC,2019-11-26 18:05:10 UTC,600,EUR,false
114,Epimedium pubigerum 'Orangekonigin',,"Piccoli fiori giallo-arancio su una tappeto di foglie sempreverdi.
Origine: Asia, varietà coltivata.",erbacee perenni,ombra-mezzombra,primavera,bassa cm. 30-40,"fresco, ricco di sostanza organica; tollera l'ombra secca",5-7 piante/mq.,tondo cm. 15 (2 L.),true,false,"coprisuolo, fogliame decorativo",2019-02-01 10:23:43 UTC,2019-11-26 18:05:35 UTC,1000,EUR,false
513,Epimedium 'Sphinx Twinkler',,"Una varietà molto bella con fiori giallo chiaro e foglie lunghe dai bordi ondulati. Sempreverde. Sarete indecisi tra preferire i fiori o le foglie.
 ",erbacee perenni,ombra-mezzombra,primavera,"bassa, cm. 40-50","fresco, ricco di sostanza organica, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),true,true,"coprisuolo, fogliame ornamentale",2019-07-25 14:18:10 UTC,2019-11-26 18:10:11 UTC,700,EUR,false
514,Epimedium  stellulatum 'Wudang Star',,"Fiori minuti bianchi con centro giallo, numerosissimi sugli steli. Sempreverde.
Origine: Asia, varietà coltivata.",erbacee perenni,mezz'ombra/ombra,primavera,"bassa, cm. 30-40","fresco, ricco di sostanza organica, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),true,true,"coprisuolo, fogliame ornamentale",2019-07-25 14:22:27 UTC,2019-11-26 18:13:50 UTC,700,EUR,false
116,Epimedium versicolor 'Sulphureum',,"Fiori giallo zolfo e pennellate purpuree sulle foglie. Sempreverde.
Origine: ibrido orticolo.",erbacee perenni,ombra-mezzombra,primavera,bassa cm. 30-40,"fresco, ricco di sostanza organica; tollera l'ombra secca",5-7 piante/mq.,tondo cm.15 (2 L.),true,false,"coprisuolo, fogliame decorativo",2019-02-01 11:15:05 UTC,2021-01-18 18:48:19 UTC,600,EUR,false
115,Epimedium x rubrum,,"Forma un cespo di foglie cuoriformi verde chiaro venate di rosso da cui emergono delicati fiorellini rosso-rosa. Sempreverde.
Origine: ibrido orticolo.
",erbacee perenni,ombra-mezzombra,primavera,bassa cm. 40-50,"fresco, ricco di sostanza organica; tollera l'ombra secca",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,"coprisuolo, fogliame decorativo",2019-02-01 10:28:24 UTC,2019-11-26 18:15:51 UTC,600,EUR,false
582,Eragrostis trichodes,,"Cespuglio di foglie sottili leggermente arcuate all’estremità dal quale emergono, in estate, lunghi steli fiorali che formano una nuvola rosata di grande impatto visivo.
Origine: Nord America.",graminacee,sole,tarda estate-autunno  ,"media, cm. 80-100","normale, ben drenato; tollera il secco",5-7 piante/mq.,tondo cm. 13 (1 L.),true,false,"",2019-08-22 17:17:14 UTC,2019-08-22 17:17:14 UTC,500,EUR,false
117,Erigeron karvinskianus,,"Indispensabile! Piccole margherite bianche che la timidezza rende rosate; la leggerezza di un velo; fiori in continuazione.
Origine: Nord America.
",erbacee perenni,sole,primavera-autunno,"bassa, cm. 20-30","leggero, ben drenato; tollera il secco",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,"coprisuolo, da secco",2019-02-01 11:17:54 UTC,2019-02-20 15:42:50 UTC,450,EUR,false
570,Eryngium amethystinum,,"",aaaaaaaaa,aaaaaaaaa,aaaaaaaa,aaaaaaaa,"","","",false,false,aaaa,2019-08-09 13:56:39 UTC,2019-08-27 13:36:53 UTC,100,EUR,true
190,Eryngium palmatum,,"Simile all'E. planum dal quale differisce per le foglie mediane palmate.
Origine: Europa.
",erbacee perenni,sole,estate,"media, cm. 70-90","leggero, ben drenato; tollera il secco",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,da taglio,2019-02-02 10:28:27 UTC,2019-02-23 18:50:10 UTC,500,EUR,false
191,Eryngium planum,,"Blu metallico, fiori spinosi, da cardo.
Origine: Europa.
",erbacee perenni,sole,estate,"media, cm. 90-100","leggero, ben drenato; tollera il secco",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,da taglio,2019-02-02 10:31:13 UTC,2019-02-02 10:31:13 UTC,500,EUR,false
583,Eryngium yuccifolium,,"Pianta caratteristica delle praterie nord americane, porta infiorescenze bianche sferiche di grande interesse anche da secche.",erbacee perenni,sole,estate,"alta, cm. 130-150","normale, ben drenato; tollera il secco",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,da taglio,2019-08-22 17:23:54 UTC,2019-08-22 17:25:36 UTC,500,EUR,false
558,Erysimum cheirii 'Blood Red',,"",aaaaaaaaa,aaaaaaaaa,aaaaaaaa,aaaaaaaa,"","","",false,false,aaaa,2019-08-07 15:43:32 UTC,2019-08-27 13:40:20 UTC,100,EUR,true
119,Euphorbia characias 'Wulfenii',,"Perenne sempreverde a portamento suffruticoso, porta imponenti infiorescenze con brattee giallo acido che danno un tocco di luce al giardino primaverile.
Origine: Europa meridionale.",erbacee perenni,sole,primavera,"alta, cm. 100-120","leggero, ben drenato",1-3 piante/mq.,tondo cm.13 (1 L.),false,false,"fogliame decorativo, terreno arido",2019-02-01 11:24:06 UTC,2020-10-31 16:07:02 UTC,600,EUR,false
548,Euphorbia corallioides,,"Una presenza discreta ma importante in giardino. Fogliame ordinato e nitido, verde luminoso. Fioritura verde acido e gialla con toni ramati che emergono con il passare del tempo. Presente nell' Italia centrale e meridionale.
Origine: Europa",erbacee perenni,"ombra, mezz'ombra",estate,"media, cm. 70-80",normale; tollera il secco,5-7 piante/mq.,tondo cm.13 (1 L.),true,true,"fogliame ornamentale, spontanea",2019-07-25 16:25:45 UTC,2019-12-02 15:32:18 UTC,600,EUR,false
120,Euphorbia dulcis 'Chameleon',,"Spogliante con foglie porpora punteggiate d’oro in fioritura, forma un bel cespuglio arrotondato.
Origine: Europa, varietà coltivata.",erbacee perenni,mezz'ombra,primavera,bassa cm. 40-50,"fresco, ricco di sostanza organica",7-9 piante mq.,tondo cm.13 (1 L.),true,false,fogliame ornamentale,2019-02-01 11:26:06 UTC,2019-10-02 08:54:47 UTC,600,EUR,false
121,Euphorbia palustris,,"Un bel fogliame verde fresco che accompagna a meraviglia il giallo-verde della fioritura. Ama l’umido.
Origine: Europa.
",erbacee perenni,"sole, mezz'ombra",tarda primavera,media cm. 70-90,umido,1-3 piante/mq.,tondo cm.13 (1 L.),false,false,insetti,2019-02-01 11:29:45 UTC,2019-02-01 11:29:45 UTC,500,EUR,false
122,Euphorbia polychroma,,"Una delle più belle Euphorbie per la fioritura. Uno spot di luce, in primavera. Spogliante.
Origine: Asia minore, Europa.",erbacee perenni,"sole, mezz'ombra",primavera,bassa cm. 30-40,normale,5-7 piante/mq.,tondo cm.13 (1 L.),true,false,coprisuolo,2019-02-01 11:32:14 UTC,2020-10-26 14:31:58 UTC,600,EUR,false
118,Euphorbia 'Redwings',,"Ibrido tra E. characias ed E. amygdaloides, compatta con foglie dai toni porpora. Sempreverde.
Origine: ibrido orticolo.

",erbacee perenni,"sole, mezzombra",primavera,bassa cm. 40-50,"leggero, ben drenato; tollera il secco",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,"fogliame decorativo, terreno arido",2019-02-01 11:21:38 UTC,2021-01-06 10:29:48 UTC,600,EUR,false
